"ANNEE";"INDICEFREQUENTATION"
2015;8.63926336061627347135291285507944150217
2015;
2015;16.46377492781843819243940106090109447391
2015;3.67697306497156929741996209239655994946
2015;10.06929766215850023403049786909072992881
2015;9.2436973382247014087810107710605223043
2015;16.36881459948320413436692506459948320413
2015;1.1598833429309159809039065257370014675
2015;
2015;0.2047616526358518204761652635851820476165
2015;6.4742604413778652517829480569046674699
2015;5.93340482799226175456304146690217848431
2015;7.65508073266601036194965615860537642908
2015;9.67688792113323124042879019908116385911
2015;8.38894168831443113898920779741916407949
2015;0.7029347516383322252825529489980055085953
2015;0.1701500689972401103955841766329346826127
2015;6.62668225947170091514915260529784113902
2015;7.1524634319703714788073772024989712319
2015;4.12907393441952097838732118533588219132
2015;9.36983655545635101401213534738798491281
2015;5.48951201907303309346223670683960716551
2015;8.69984054824263807843669425973673497082
2015;4.13671339057129520926745781411335379567
2015;0.6631297639578204604994668316636168560182
2015;6.76534314922717281323052231255015526325
2015;10.99538704325658560271921660664427629183
2015;0.7029536047378716322097459229879715987075
2015;14.37745645326725303851355644509798582178
2015;6.81505787437722955581979920827249875822
2015;0.9960395681501708953469446805432482774834
2015;7.70697607828246674426856065085994933053
2015;1.38217584713435603704268829446355004167
2015;12.49898059268892097113699732198944224644
2015;11.01306402841793147990488213017056630361
2015;11.98314719646292096121271281329849846401
2015;3.81674662250344275132084642178879058171
2015;0.8229956330226666918728850407395504470953
2015;9.03158438521176395207278785160504901647
2015;3.17803413806379853694012291984542330344
2015;6.80546146229610714471832820886966491219
2015;11.87979323308270676691729323308270676692
2015;3.38903643896738553064910230532242643153
2015;2.60592025146497080466708993827867231491
2015;2.62828597275436355896126011068539804172
2015;7.4775650557620817843866171003717472119
2015;10.50084662976229241289482253337675024422
2015;0.5278248158279420491221976177036747572113
2015;12.75286096128299108500456153267497879287
2015;7.47306068811723478814909206753743230328
2015;11.5858442522943079942708609622831680017
2015;5.35457149151795549680546375853712271425
2015;1.24110857459836572720872181092786584455
2015;7.17871028239622029069138384967720993977
2015;0.6225943033102386451116243264049268668206
2015;3.69219331833313596231529362228450374347
2015;1.07287801674601871613856509604334263668
2015;8.28023407022106631989596879063719115735
2015;1.66617773140926979929552004462395025256
2015;0.9966408741569509070946829089768390233701
2015;5.36103314650092002950878055812297021139
2015;8.68723625370032121937393714177741386912
2015;0.8842899149289578236178761419496756526228
2015;1.85353476974292583687812095431847604957
2015;9.84343383347805892687655243441911185606
2015;1.88107629457398031247962797974749559964
2015;4.01386400810031933951242308591011761041
2015;7.35139983691220440337048110899701005708
2015;10.46587528128917282104722637548517662695
2015;7.0975625823451910408432147562582345191
2015;11.05660790019208459329415568361195108499
2015;1.15723088075389633925335266400869880391
2015;0.8274378268640907385749277313149590661341
2015;8.86299869102498434921176939274941665244
2015;1.63781387371005989258700358980607548903
2015;0.4528436417448626105673830424107893586251
2015;7.46652843153577212392729033918057846862
2015;0.3451037631692209809315294073616647018095
2015;13.13094383885950477139824955637382326277
2015;7.68308847100011165578322930135895893588
2015;8.32104427451171399347328430178754079197
2015;2.69713161605552234995096531594004421826
2015;4.76800074460163812360387192851824274013
2015;6.30997896277325528217323698893258940821
2015;9.90939095550692924872355944566010211524
2015;3.95318058825149753888727616375775785533
2015;3.35546934228134826720108641910199023014
2015;9.98596127695395972285177750437091238749
2015;7.86215021119324181626187961985216473073
2015;0.9971299374367657079143523776093824203506
2015;3.90483583016378172785841807032523480556
2015;11.09645750121318451603269998880137369816
2015;4.96595036144019122100646299154125523595
2015;4.78390371533228676085818942961800104657
2015;6.72422045167946807291069586151553364668
2015;2.43642611683848797250859106529209621993
2015;6.4229051777407282181623159342901446876
2015;0.236148576066458189109832660953426750376
2015;7.63064444699591582331425197237849984418
2015;2.83271156115573489664623700940271803266
2015;0.6394307934144121783734590882766608753206
2015;3.45572102218405146570303511529549026916
2015;0.5307279776787331956372069427836359024532
2015;2.12065575010399727716219793518133343418
2015;6.53508258697511139115171699896484990324
2015;9.22587316176470588235294117647058823529
2015;2.24550607700949851904810540292104994383
2015;0.8087161786876140601444100610965643100849
2015;1.36472546792587867378214802483157780094
2015;11.18638693903304677025001971764334726713
2015;6.90481645901952360494534345314812162872
2015;3.09833365942737885606208830626752755495
2015;2.15019677426693054892058509065265360904
2015;3.57358428306723862223011904459730436328
2015;0.7419367313790703070616443653801531440947
2015;5.79377542919519698322913565545301180907
2015;6.39855968896350622956613943624635504109
2015;3.14259719779219991508461211863892763996
2015;6.47849707010391612417930406842305656417
2015;3.28714559978058898145291233844149610888
2015;0.6627709742958862234151615127961378590468
