"ANNEE";"INDICEFREQUENTATION"
2012;8.75872652864708714492055849783341357727
2012;
2012;17.55163499630698986100852749613912576378
2012;3.71941926583029255902110705674536147608
2012;9.4856995048407360875027714137905550218
2012;9.1960064994890865537631706785935641657
2012;16.85303617571059431524547803617571059432
2012;1.04857615217431686883510114613712778407
2012;
2012;0.4233423342334233423342334233423342334233
2012;6.54174680266712565574322554573551752266
2012;6.63975103036420220371772226427790394482
2012;7.81606461487608056739219476441295459282
2012;0.4555776225114854517611026033690658499234
2012;8.23620351010581004878666920103909269467
2012;0.7605850508120429290530914616772722955646
2012;0.2582077966881324747010119595216191352346
2012;8.50116017894600063113734662434333871656
2012;6.98490516628633421869739254049605327148
2012;4.78403105397615999345247490602547688782
2012;9.37094805123813341593629853683424135858
2012;4.26533826199173210262691659922570484919
2012;8.67276767539693309811371963631428959153
2012;3.67606331065503048133636967991060693928
2012;0.7118652992983241400192203894103553139111
2012;7.16025260807368898503192491539025156136
2012;11.32072188726581151620604540120584307854
2012;0.6758059461153559347678075455793193632404
2012;16.04848913941308353529577285806352059109
2012;6.77265680268525068862230383671749175911
2012;0.69470314845289979564895021429733981952
2012;8.14930064924151410839781137759961157555
2012;1.07963708494231152947804551696616157467
2012;14.16737014954980769018834238860908760291
2012;11.42846343539911340750961453776825294308
2012;11.70687031667193017714105251069449628205
2012;4.99279047370458043437170913476683797917
2012;0.7854509707544851314819365937576800196609
2012;10.00700406868712757096174793361952969821
2012;3.1376217434083876395682119583042194875
2012;6.97067764517866138586342870047075581496
2012;11.7334962406015037593984962406015037594
2012;3.90382095683274903502248663196288820426
2012;2.88078312187099930264267202348116614799
2012;2.93694125159642401021711366538952745849
2012;7.0034386617100371747211895910780669145
2012;9.77323347443829371540214913708889612504
2012;0.5243657099850925564094770816146353465619
2012;13.28646425198866819251268426191200243282
2012;7.656439152596368270149729213125199108
2012;12.19351758527399076972043923399289162379
2012;5.69755452742894910773298083278255122274
2012;1.317392417486292163597960359283992234
2012;8.14643127637321022829732751469686587081
2012;0.68166618552732871439568899153194765204
2012;2.81008960644219002881616863379781312912
2012;1.14330980134624856345427680183877852569
2012;7.7221833216631656163515721383081591144
2012;1.54057990476092098875104587383404435538
2012;1.56352276886077272964918701312281068646
2012;6.07757078291543360100397690174763208995
2012;6.57961201738363670718649618945644643195
2012;0.8609907746178536957644048393975443873314
2012;2.15781625670427223968929165896060662105
2012;10.18895777378380015751529715866637048406
2012;1.83645885395162867511245355179382428997
2012;
2012;8.46654888103651354534746760895170789164
2012;11.68195067433887605153066618337788651775
2012;4.04981178242047807265198569546395633352
2012;11.27115307810806184743538540537456495692
2012;1.24507067778180500181225081551286698079
2012;0.6250193084273010128649292759891431471633
2012;9.26161003926925046952364691821751750043
2012;1.48512995472907742921146113542848037791
2012;0.4272559109407056132916288299196179329365
2012;7.79806571718303037641325241028590455722
2012;0.3512790284249331012930631186960833847939
2012;14.59635388693870010011128249857137332915
2012;7.99053086922226344281603088903216046737
2012;8.6473488870488529540694559446690370659
2012;2.89528976886964898129718500293047520122
2012;4.9670699925539836187639612807148175726
2012;6.39380773804079392664410500320131711333
2012;10.34418307804522246535375638220277169949
2012;4.5914531689342523747671848811609925817
2012;3.57641521250436743115939640453289911728
2012;10.69793433918280126918344881175937317879
2012;8.59722808870116156282998944033790918691
2012;1.03681526295141541574611302678036794615
2012;4.42188572895706327360445190143241839275
2012;10.53889656202172533502557019672253536899
2012;4.6688209971804184119838019098894213476
2012;1.92703994418280132565846851561137275423
2012;6.85847758798578470709618250601857159234
2012;2.52956434985034918523445294313269038909
2012;5.84262746149630994158864884401487682317
2012;0.2779236590198371965338616886682103554463
2012;8.05192973247822592550068069611429133794
2012;1.70746887966804979253112033195020746888
2012;0.719930503847108463638620004964010920824
2012;0.4855050153133152922493558684837387175706
2012;0.6907363119179620973294198644780229735116
2012;1.77648148848466512876753772264871610634
2012;6.46902425851748503533012286781583329583
2012;8.85128348214285714285714285714285714286
2012;2.30042045415858100977087801722670479692
2012;0.5985479647702927874315639133539633420614
2012;1.32301277363745274065315140105487529756
2012;14.20004732234403344112311696506033598864
2012;6.98741387814851942017916527439655035244
2012;3.19270527620165655775125546207526250571
2012;2.47720603289428785914147273595850679042
2012;3.67077442444856207325430870370840419321
2012;0.9060445510093588057854435764560290819089
2012;6.05500148853825543316463233105090800834
2012;6.01219404435804541839710170539895732084
2012;3.47251369766078324336345807808172095186
2012;7.16187791944875235645366492389699395448
2012;3.96415715314203435153759127841201275327
2012;0.3000801506085854349568491490987716453242
