"ANNEE";"INDICEFREQUENTATION"
2017;9.09368480179746429144599582731503771465
2017;1.3451020692538145335469936598620497457
2017;15.02575035251460417645873900490163163903
2017;3.58584009180344778678907126371571876168
2017;9.8557879437341413544207129308008769985
2017;9.15898621371258187178585188535437291656
2017;16.01566537467700258397932816537467700258
2017;1.16432299890401798153548938383519402597
2017;0.2070108349267049075844486934353091140854
2017;0.42466599601136584246659960113658424666
2017;7.00969115523060459338307377999955098895
2017;5.93796086017887683292679507668152634088
2017;7.4959004907913741439894224758017576511
2017;13.15475449846860643185298621745788667688
2017;7.92935436862446936577330038649179496927
2017;0.7078924874157089942064773482761895716592
2017;0.1984389374425022999080036798528058877645
2017;6.58244695661858885114440051233502255388
2017;7.21013056002394223934757397777860910553
2017;4.25578023699702438368497050690705437369
2017;9.3785463092873672126965616515734042747
2017;6.16901069577199851265338261991732102627
2017;8.65504138960510245623558149002578368842
2017;5.03625935303186749458973960027723164401
2017;0.7057305722673477179078737773331051460618
2017;6.41959457101985276159240780154216531175
2017;10.71258042325901347468943471047626755149
2017;0.7938528709297424646875101317396332040073
2017;12.05873703128829344007842496528061432889
2017;6.44199768201454009061215888736697924349
2017;1.12161600086803985749679006094363166175
2017;7.29227695161501160916034335725712578354
2017;1.64364605218371107642108475451589807392
2017;11.80780039453818093653225184319862462668
2017;11.3143880456800634119132196224642574054
2017;12.12569263012833395538457121529671844047
2017;3.28244061816512605420195674284222748261
2017;1.00835586139100516097321209142295404276
2017;8.77102021528801178958159800089703338246
2017;3.41690076575356139575341879732485348011
2017;6.89339378463355742004968124098876092206
2017;12.45513157894736842105263157894736842105
2017;3.34799390913275965862813839016962357024
2017;2.52594273343255930139367382412023689333
2017;2.54343603661132396764580672626649638144
2017;7.45252788104089219330855018587360594796
2017;10.15440138934114837729295560620861825681
2017;0.5712011347025024242687392355231354840577
2017;12.1080363001968661470254005345796187519
2017;7.2189922480620155038759689922480620155
2017;11.93398228210705002387141265715346665959
2017;4.85082617316589557171183079973562458691
2017;1.40485588103518166883574064986878880331
2017;6.95989829408158113030619973311212897176
2017;0.6736071016166281755196304849884526558891
2017;4.01205279016829168804852695430203028987
2017;1.16780495813495320965358725989164340831
2017;8.18840652195658697609282784835450635191
2017;1.67491658833372930202770403578179714696
2017;2.01998483818685627646782035865530402049
2017;5.27537288753593202805030059950309926991
2017;9.31405492221452415443723625370032121937
2017;0.9377791744293057394895737469417072568517
2017;1.98410625115590900684298132051044941742
2017;9.729618934146489226357559724550172661
2017;1.13238553640887459527586431691257958669
2017;7.01275800295973206636030843523638912688
2017;7.0719307782912023194708707076198242276
2017;9.84234213825079667134852672435926479694
2017;7.38015245623941276115189158667419536985
2017;10.66669519408151233335235160989711112379
2017;1.35960492932221819499818774918448713302
2017;0.830791976520952401968356246000397201933
2017;8.52687667178874281486540322121677764498
2017;2.87684996860091291674086848937586113168
2017;0.4600343053173241852487135506003430531732
2017;7.790028908295621377003526509361141802
2017;0.4729317539624618724152772319841314395853
2017;12.91184191869932671940053535904718120142
2017;7.57814644196240441724685652952214926577
2017;8.20249573815206273440163654960790998977
2017;2.7718268176199899029171284824780794652
2017;4.87781087118391660461653015636634400596
2017;6.21165279429250891795481569560047562426
2017;10.3823121808898614150255288110867979577
2017;3.77866089193352558900371020953890422744
2017;3.42260582368103578986228583106446658009
2017;7.56904746487081525610308877808715923072
2017;6.87661694825765575501583949313621964097
2017;1.14783919390473044124630918213540913877
2017;3.27067274106007320320756632174780121687
2017;11.5151368098846541490910448318339617007
2017;4.66520659526820834735388649733706183354
2017;4.7317425431711145996860282574568288854
2017;6.71427547861974091482288203599679009515
2017;2.61514244540516572442079592062964194657
2017;6.01924893029112403959380210094320924322
2017;0.3211071590556444104939008378888066649161
2017;7.70819459707710728754900191907097282136
2017;3.34188587308234040123339297270547032624
2017;0.6282783155456275337139075039298419789857
2017;3.78109251186984492229910388747549059325
2017;0.6498079501395079175272674566076022756097
2017;2.29815073932609764398895738002495934652
2017;6.99103244970520725505198253746793285026
2017;9.25535057773109243697478991596638655462
2017;2.21784461920811629727981479590099751472
2017;1.10929937316511941601206062048718559073
2017;1.39644952001618097801565198450360182347
2017;9.79832794384415174698320056786812840129
2017;6.85591993253456807803077314748516237847
2017;3.5023478771277636470358051261983956173
2017;2.22663163402261197934438908983370868309
2017;3.60705129832220727466558367388379825875
2017;0.7135315956377136669502668419831386804857
2017;5.72413664781184876451324799047335516523
2017;6.78066183617566492886807457806839268357
2017;3.39677725885040739168233557752572734073
2017;6.27897161111781803998774179768394268362
2017;2.95044396448284137269018478521718262539
2017;0.6787265373073123450576897985050979514996
