"ANNEE";"INDICEFREQUENTATION"
2018;8.07418552399293853314074787353554806612
2018;5.21495506165958336236326900299588936111
2018;13.82058685288390519035788625528771906265
2018;3.42965174001057286898668076382531557435
2018;9.30453526470081048456630453526470081048
2018;8.8847178250163324790190461832252877029
2018;14.97361111111111111111111111111111111111
2018;1.151041182917541285085356565675329259
2018;0.2649185104252025858144404989529272512064
2018;0.3459345934593459345934593459345934593459
2018;6.64250488299520306524878954103586849963
2018;5.84876075924524069868505901814001738302
2018;6.89740088960427699891494147151182426363
2018;11.25184245788667687595712098009188361409
2018;7.75591881560328623624574964624384886692
2018;0.5661506315889448190711368601006743280463
2018;0.1857894434222631094756209751609935602576
2018;5.17512205082511926639564886488091923298
2018;7.07599790505405708727694437170326587109
2018;4.11029656781072975674775074975008330556
2018;8.12056996045990415626537417321112953481
2018;5.62899450994116231763599378814059800083
2018;8.42107138010584882616365856968381055774
2018;5.65365139535212662131006096267273935982
2018;0.6829952212319479733020892299996050604916
2018;6.18983985206378004954467743623739576428
2018;9.7794480637721037510621939869704204265
2018;0.7509915595854362321816472317385524851131
2018;11.41185814521326325917454093256723760768
2018;6.20717371344281048211087195388112045998
2018;1.09260900229668878962692370291335877172
2018;6.92944867381683048135998356665774452378
2018;1.5259099285202877968051268207373325978
2018;9.81588952930933777096948390438510453058
2018;11.12937791738836861110295628688019258433
2018;11.92641612356808590049094197697453417932
2018;3.03660567221407162722878770150220966131
2018;1.10898538669489763124562829650074673422
2018;8.24531059780867559428461587749086948164
2018;3.29215566044462190026665906141714318308
2018;6.43535358799312105894001771848454843921
2018;11.63204887218045112781954887218045112782
2018;3.22952300010623605651758206735365983215
2018;2.33587643244480989206573893855969690977
2018;2.14389101745423584504044274159216687952
2018;6.99364312267657992565055762081784386617
2018;9.3887116031694344947356995549766634104
2018;0.5379126684324027036023909802729654234148
2018;12.13639782967076937851117975639814977833
2018;7.49274583200594669215249017733885526176
2018;11.61665163651795660707654766325393878309
2018;5.55565102445472571050892267019167217449
2018;1.38940922958759147447248831900322160824
2018;6.55212608648609658455656940887943160097
2018;0.6454724788298691301000769822940723633564
2018;3.94731509625126646403242147922998986829
2018;1.10105073058611065506484977836151699228
2018;7.76094495015171218032076289553532726485
2018;1.59819851460091520416490202357218853619
2018;1.78829664871647409421236994824070685419
2018;5.10339096590379119993894735056940075129
2018;8.71283932732884046104427788625055111167
2018;0.9657471212767390182038562546295257121052
2018;1.88799241723691511004253745145182171259
2018;9.45433066095842000040388537732991377047
2018;0.8594113301027836328473022012646950172755
2018;6.63529869927564452060129293558688371368
2018;6.24094409712784271088158013953066956601
2018;8.62380499297720991346110280458520230166
2018;7.30701110483719179371353284396762657632
2018;10.5840893098267435005039843289401114471
2018;1.47058716926422616890177600579920260964
2018;0.8499238696294988635611359975285213054704
2018;7.59124409538444027090091628251095555176
2018;3.11029046498767468671209380360105350967
2018;0.4284196011166044462381865267547842464602
2018;7.21626734876118115360748285934827685369
2018;0.4725013566870637549355339733153689253167
2018;12.4415509085206302284513686887999965627
2018;7.05621688595622372937519584784558365359
2018;7.80080853343724124494666601724221908334
2018;2.72206328665850389085865824856232627505
2018;4.54858525688756515264333581533879374535
2018;5.73028903320223177535900484770877160889
2018;7.88408096280087527352297592997811816193
2018;3.61530360786623751697775781294695735272
2018;3.33473640492844005247509740195529068963
2018;7.40106196982451596192449653564721880464
2018;6.50264651531151003167898627243928194298
2018;1.19431768908343829365489046272015857612
2018;2.90232805306934003666131276159996178625
2018;10.90854455186830415469035798275411549517
2018;4.0788728635577782161215088822621630716
2018;4.70015698587127158555729984301412872841
2018;6.25958672475065917688868508540639688181
2018;2.46932712559583194767764105974947345084
2018;5.96725000291473808163598419046064520642
2018;0.3144708887350504881716836552004010407964
2018;7.41550346908983548477044958748175242344
2018;2.9175263618714073622901518900605276181
2018;0.6455861669562339703814015057499793166212
2018;3.61541702451750903404579410477872664517
2018;0.6614487081929195202377069971373700039859
2018;2.22003932987936315849185039518965321635
2018;6.77710518025113641478014312075250911382
2018;8.85596113445378151260504201680672268908
2018;1.11644197051714159261907193681271916386
2018;1.01608743949853209553280964849638974847
2018;1.31887417733729559846280708851306147216
2018;7.88169413991639719220758734916002839341
2018;6.6754499021433003962002959568475822235
2018;3.38700841322637448640187830170221091763
2018;2.29282968220387178962214791055301530972
2018;3.19511637941975277305378582125542554002
2018;0.7259648851419289968288344032794493000232
2018;5.35117098342760742284410042671429989084
2018;6.47854996907307590350799681894495007511
2018;3.13226582559996765128080710054386284143
2018;5.87611322121411922030404056350584586239
2018;2.7492543453666563817751722719325311118
2018;0.6914760759753210684262521202631922309829
